VC:904M BD:May 15 2013 SN:LGR-13-0110
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,            Gnd,         Gnd_sd,         LTC0_b,      LTC0_b_sd,         LTC0_v,      LTC0_v_sd,         LTC1_b,      LTC1_b_sd,         LTC1_v,      LTC1_v_sd,           BL0T,        BL0T_sd,           BL1T,        BL1T_sd,           BL2F,        BL2F_sd,           BL3F,        BL3F_sd,     12CH4_4_CT,  12CH4_4_CT_sd,     12CH4_4_AT,  12CH4_4_AT_sd,     12CH4_4_DF,  12CH4_4_DF_sd,     12CH4_4_PF,  12CH4_4_PF_sd,      H2O_12_CF,   H2O_12_CF_sd,      H2O_12_AT,   H2O_12_AT_sd,      H2O_12_DF,   H2O_12_DF_sd,      H2O_12_PF,   H2O_12_PF_sd,         BL0T_B,      BL0T_B_sd,         BL1T_B,      BL1T_B_sd,         BL2F_B,      BL2F_B_sd,         BL3F_B,      BL3F_B_sd,   12CO2_0_CT_B,12CO2_0_CT_B_sd,   12CO2_0_AT_B,12CO2_0_AT_B_sd,   12CO2_0_DF_B,12CO2_0_DF_B_sd,   12CO2_0_PF_B,12CO2_0_PF_B_sd,       Fit_Flag,   N_Fits_Avg'd,            MIU
  06/25/2014 09:00:12.394,    1.98222e+00,    6.38127e-03,    2.74535e+04,    4.98906e+02,    5.07483e+02,    1.18532e+01,    2.03818e+00,    7.60697e-03,    5.21811e+02,    1.24555e+01,    1.40149e+02,    6.35669e-02,    3.30171e+01,    1.34191e-03,    3.83895e+01,    1.34083e-03,    9.02682e+00,    5.39143e-03,    8.96849e+00,    6.53101e-03,    1.18885e-01,    1.73363e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01895e+00,    1.75124e-04,    4.26439e-04,    9.03932e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08098e+01,    1.60426e-03,    7.45828e-02,    1.62399e-04,    2.84179e-01,    6.22767e-07,    7.06000e-02,    8.13019e-11,    1.04025e+01,    1.60426e-03,    9.14693e-02,    1.56311e-03,    2.68141e-01,    5.87620e-07,    7.24000e-02,    0.00000e+00,    9.83083e-01,    1.04434e-04,    1.49863e-04,    1.94309e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.03686e-01,    5.49377e-04,    2.46180e-01,    5.46133e-03,    1.76661e-01,    3.87146e-07,    7.96551e-02,    1.80789e-07,              3,              2,       Disabled
  06/25/2014 09:00:14.194,    1.96783e+00,    5.93733e-03,    2.62654e+04,    4.22355e+02,    4.78018e+02,    8.97626e+00,    2.02091e+00,    6.97405e-03,    4.90914e+02,    9.43132e+00,    1.40144e+02,    3.65630e-02,    3.30206e+01,    1.01935e-03,    3.83937e+01,    1.79855e-03,    9.02389e+00,    4.37204e-03,    8.97351e+00,    3.22220e-03,    1.18886e-01,    2.67804e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01893e+00,    1.65230e-05,    4.26576e-04,    3.82559e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08101e+01,    8.38367e-04,    7.40130e-02,    1.68650e-04,    2.84180e-01,    4.73068e-07,    7.06000e-02,    7.54931e-11,    1.04022e+01,    8.38367e-04,    8.74872e-02,    1.33941e-03,    2.68142e-01,    4.46370e-07,    7.24000e-02,    0.00000e+00,    9.83178e-01,    7.34524e-05,    1.49827e-04,    2.07652e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.04692e-01,    4.76157e-04,    2.32005e-01,    4.21435e-03,    1.76662e-01,    2.94085e-07,    7.96555e-02,    1.38821e-07,              3,              2,       Disabled
  06/25/2014 09:00:15.999,    1.95598e+00,    2.80467e-03,    2.52132e+04,    2.86812e+02,    4.55377e+02,    6.82417e+00,    2.00657e+00,    3.46761e-03,    4.67156e+02,    7.13814e+00,    1.40136e+02,    1.45445e-02,    3.30243e+01,    1.20983e-03,    3.83952e+01,    8.76092e-04,    9.02305e+00,    1.21307e-03,    8.97216e+00,    1.67800e-03,    1.18929e-01,    3.40238e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01891e+00,    1.46180e-04,    4.26609e-04,    7.39633e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08133e+01,    9.88408e-06,    7.35546e-02,    1.23589e-04,    2.84182e-01,    5.61466e-07,    7.06000e-02,    3.54711e-11,    1.03990e+01,    9.88408e-06,    8.39781e-02,    9.72782e-04,    2.68144e-01,    5.29779e-07,    7.24000e-02,    1.38778e-17,    9.83059e-01,    8.60808e-05,    1.50002e-04,    1.54538e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.05704e-01,    1.21953e-03,    2.20966e-01,    3.29471e-03,    1.76663e-01,    3.49038e-07,    7.96558e-02,    7.88012e-08,              3,              2,       Disabled
  06/25/2014 09:00:18.070,    1.94746e+00,    2.82809e-03,    2.44829e+04,    2.81080e+02,    4.38048e+02,    5.41480e+00,    1.99634e+00,    3.47429e-03,    4.49043e+02,    5.68009e+00,    1.40144e+02,    5.41782e-02,    3.30279e+01,    1.50164e-03,    3.83948e+01,    1.99017e-03,    9.02397e+00,    2.71537e-04,    8.97456e+00,    4.35952e-04,    1.18937e-01,    8.85433e-06,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01891e+00,    1.61550e-04,    4.26624e-04,    3.14731e-09,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08162e+01,    5.79423e-04,    7.32441e-02,    1.33214e-04,    2.84184e-01,    6.96887e-07,    7.06000e-02,    3.58027e-11,    1.03961e+01,    5.79423e-04,    8.15658e-02,    9.62477e-04,    2.68145e-01,    6.57558e-07,    7.24000e-02,    1.38778e-17,    9.83058e-01,    6.92300e-05,    1.50063e-04,    9.27552e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.08290e-01,    2.24979e-04,    2.12623e-01,    2.72288e-03,    1.76664e-01,    4.33224e-07,    7.96560e-02,    8.25035e-08,              3,              2,       Disabled
  06/25/2014 09:00:20.104,    1.94044e+00,    1.35727e-03,    2.37220e+04,    2.77761e+02,    4.24947e+02,    3.97138e+00,    1.98759e+00,    1.95574e-03,    4.35274e+02,    4.19171e+00,    1.40158e+02,    4.59237e-02,    3.30316e+01,    1.57276e-03,    3.83978e+01,    3.11269e-03,    9.02552e+00,    3.58789e-05,    8.97163e+00,    1.77452e-03,    1.18974e-01,    3.23313e-07,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01887e+00,    5.31026e-05,    4.26673e-04,    1.70443e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08161e+01,    1.03075e-04,    7.29978e-02,    7.54579e-05,    2.84185e-01,    7.29886e-07,    7.06000e-02,    1.70453e-11,    1.03962e+01,    1.03075e-04,    7.90594e-02,    9.48220e-04,    2.68147e-01,    6.88694e-07,    7.24000e-02,    0.00000e+00,    9.82997e-01,    1.57424e-04,    1.50062e-04,    1.24847e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.08404e-01,    7.11389e-04,    2.06211e-01,    2.03763e-03,    1.76665e-01,    4.53737e-07,    7.96562e-02,    3.72963e-08,              3,              2,       Disabled
  06/25/2014 09:00:22.208,    1.93798e+00,    1.69833e-03,    2.31845e+04,    1.67480e+02,    4.15491e+02,    2.81802e+00,    1.98398e+00,    2.07881e-03,    4.25353e+02,    2.95783e+00,    1.40159e+02,    1.04808e-02,    3.30353e+01,    1.17692e-03,    3.84024e+01,    1.54370e-03,    9.02329e+00,    1.38084e-03,    8.97266e+00,    2.86611e-03,    1.18947e-01,    2.58002e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01886e+00,    1.28646e-04,    4.26848e-04,    1.05650e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08180e+01,    3.06031e-04,    7.28861e-02,    7.01522e-05,    2.84187e-01,    5.46181e-07,    7.06000e-02,    2.14373e-11,    1.03943e+01,    3.06031e-04,    7.72565e-02,    5.61881e-04,    2.68149e-01,    5.15357e-07,    7.24000e-02,    0.00000e+00,    9.82947e-01,    1.22322e-05,    1.50102e-04,    1.36290e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.09288e-01,    1.23569e-03,    2.01642e-01,    1.41849e-03,    1.76666e-01,    3.39536e-07,    7.96563e-02,    3.32749e-08,              3,              2,       Disabled
  06/25/2014 09:00:24.994,    1.93483e+00,    7.58176e-04,    2.27665e+04,    1.08880e+02,    4.10162e+02,    4.85376e-01,    1.97990e+00,    9.96432e-04,    4.19717e+02,    5.43447e-01,    1.40146e+02,    5.38036e-02,    3.30434e+01,    8.77274e-04,    3.84072e+01,    3.81092e-03,    9.02130e+00,    3.26220e-03,    8.97435e+00,    5.62319e-03,    1.18955e-01,    6.41165e-06,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01884e+00,    8.05962e-05,    4.26792e-04,    3.41979e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08166e+01,    1.13352e-03,    7.27409e-02,    2.52977e-05,    2.84191e-01,    4.07117e-07,    7.06000e-02,    9.48905e-12,    1.03957e+01,    1.13352e-03,    7.58552e-02,    3.04575e-04,    2.68152e-01,    3.84141e-07,    7.24000e-02,    3.10317e-17,    9.82994e-01,    1.27221e-05,    1.50059e-04,    2.27774e-09,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.07071e-01,    1.60528e-03,    1.99064e-01,    2.85020e-04,    1.76669e-01,    2.53087e-07,    7.96563e-02,    2.84527e-08,              3,              2,       Disabled
  06/25/2014 09:00:26.828,    1.93171e+00,    2.51817e-04,    2.24914e+04,    5.77410e+01,    4.08598e+02,    1.23003e+00,    1.97616e+00,    1.40880e-04,    4.17999e+02,    1.28303e+00,    1.40140e+02,    1.21664e-02,    3.30472e+01,    1.28673e-03,    3.84079e+01,    9.89327e-04,    9.02634e+00,    2.51379e-03,    8.97017e+00,    3.02975e-03,    1.18992e-01,    9.76207e-06,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01888e+00,    1.50081e-05,    4.26966e-04,    5.88601e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08136e+01,    4.10224e-04,    7.26593e-02,    5.08282e-06,    2.84193e-01,    5.97131e-07,    7.06000e-02,    3.29337e-12,    1.03987e+01,    4.10224e-04,    7.49841e-02,    2.04488e-04,    2.68154e-01,    5.63432e-07,    7.24000e-02,    0.00000e+00,    9.83142e-01,    2.40138e-05,    1.50142e-04,    4.08075e-09,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.04418e-01,    1.79528e-04,    1.98199e-01,    5.14175e-04,    1.76670e-01,    3.71210e-07,    7.96562e-02,    3.36141e-09,              3,              2,       Disabled
  06/25/2014 09:00:28.594,    1.92923e+00,    5.69804e-06,    2.23650e+04,    6.67002e+01,    4.04690e+02,    1.11691e+00,    1.97337e+00,    1.28807e-04,    4.13948e+02,    1.17071e+00,    1.40135e+02,    3.93766e-02,    3.30514e+01,    1.39991e-03,    3.84084e+01,    4.20345e-04,    9.02678e+00,    1.96804e-03,    8.97459e+00,    3.31921e-03,    1.18986e-01,    7.85538e-06,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01894e+00,    1.15302e-04,    4.26945e-04,    2.51728e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08132e+01,    2.12454e-04,    7.25649e-02,    5.03662e-06,    2.84194e-01,    6.49647e-07,    7.06000e-02,    9.71691e-14,    1.03991e+01,    2.12454e-04,    7.45718e-02,    2.24511e-04,    2.68156e-01,    6.12984e-07,    7.24000e-02,    1.96262e-17,    9.83099e-01,    1.47057e-04,    1.50136e-04,    1.30067e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.03805e-01,    4.98997e-04,    1.96388e-01,    6.71633e-04,    1.76671e-01,    4.03857e-07,    7.96563e-02,    2.24279e-08,              3,              2,       Disabled
  06/25/2014 09:00:30.425,    1.92758e+00,    3.63684e-04,    2.22076e+04,    5.42194e+01,    4.01398e+02,    1.07957e+00,    1.97136e+00,    2.62630e-04,    4.10515e+02,    1.12685e+00,    1.40156e+02,    5.96886e-02,    3.30554e+01,    1.60221e-03,    3.84111e+01,    2.03710e-03,    9.02542e+00,    2.92413e-03,    8.97396e+00,    1.05490e-03,    1.19007e-01,    2.73342e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01892e+00,    1.58042e-04,    4.26904e-04,    1.81061e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08145e+01,    4.19275e-04,    7.25007e-02,    4.14659e-05,    2.84196e-01,    7.43525e-07,    7.06000e-02,    4.66022e-12,    1.03978e+01,    4.19275e-04,    7.40542e-02,    2.33396e-04,    2.68158e-01,    7.01564e-07,    7.24000e-02,    1.38778e-17,    9.83138e-01,    8.04766e-05,    1.50108e-04,    1.52391e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.04880e-01,    8.50829e-04,    1.94801e-01,    5.86025e-04,    1.76672e-01,    4.62216e-07,    7.96563e-02,    1.52120e-08,              3,              2,       Disabled
  06/25/2014 09:00:32.477,    1.92952e+00,    1.91962e-03,    2.20539e+04,    2.63178e+01,    3.98003e+02,    6.36583e-01,    1.97303e+00,    1.90982e-03,    4.06979e+02,    6.61891e-01,    1.40159e+02,    3.09894e-02,    3.30594e+01,    1.62355e-03,    3.84145e+01,    2.73336e-03,    9.02567e+00,    7.23070e-04,    8.97657e+00,    7.23961e-04,    1.19031e-01,    1.26814e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01888e+00,    4.70389e-05,    4.26933e-04,    4.58202e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08169e+01,    5.25454e-04,    7.25750e-02,    4.95517e-05,    2.84198e-01,    7.53423e-07,    7.06000e-02,    2.44044e-11,    1.03954e+01,    5.25454e-04,    7.35523e-02,    1.06973e-04,    2.68159e-01,    7.10903e-07,    7.24000e-02,    1.38778e-17,    9.82974e-01,    2.20638e-05,    1.50127e-04,    1.41369e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.07220e-01,    2.69219e-04,    1.93208e-01,    3.69382e-04,    1.76673e-01,    4.68369e-07,    7.96564e-02,    1.12207e-09,              3,              2,       Disabled
  06/25/2014 09:00:34.536,    1.92801e+00,    2.54093e-04,    2.19736e+04,    3.63948e+01,    3.95745e+02,    8.62247e-01,    1.97132e+00,    3.33160e-04,    4.04637e+02,    8.96677e-01,    1.40158e+02,    2.06599e-02,    3.30636e+01,    1.62712e-03,    3.84190e+01,    2.33381e-03,    9.02585e+00,    4.04648e-04,    8.97272e+00,    2.10574e-03,    1.19094e-01,    2.00774e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01892e+00,    1.55897e-04,    4.26932e-04,    3.16335e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08173e+01,    4.15570e-04,    7.25172e-02,    3.59159e-06,    2.84200e-01,    7.55075e-07,    7.06000e-02,    3.19796e-12,    1.03950e+01,    4.15570e-04,    7.32930e-02,    1.04354e-04,    2.68161e-01,    7.12462e-07,    7.24000e-02,    0.00000e+00,    9.83092e-01,    1.14569e-04,    1.50143e-04,    6.69541e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.06943e-01,    5.41520e-04,    1.92023e-01,    3.47057e-04,    1.76675e-01,    4.69396e-07,    7.96564e-02,    1.61271e-08,              3,              2,       Disabled
  06/25/2014 09:00:36.604,    1.92747e+00,    1.37770e-03,    2.19095e+04,    5.69994e+01,    3.93591e+02,    8.14602e-01,    1.97065e+00,    1.52340e-03,    4.02408e+02,    8.56300e-01,    1.40150e+02,    6.08307e-02,    3.30676e+01,    1.32628e-03,    3.84233e+01,    1.38523e-04,    9.02468e+00,    3.75325e-03,    8.97279e+00,    4.43932e-03,    1.19083e-01,    2.42958e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01896e+00,    1.29118e-04,    4.26864e-04,    2.96371e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08159e+01,    1.95081e-03,    7.24816e-02,    9.15117e-06,    2.84202e-01,    6.15463e-07,    7.06000e-02,    1.74682e-11,    1.03964e+01,    1.95081e-03,    7.30730e-02,    1.25601e-04,    2.68163e-01,    5.80729e-07,    7.24000e-02,    1.38778e-17,    9.82994e-01,    2.28989e-04,    1.50090e-04,    1.09850e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.07629e-01,    9.13881e-04,    1.90964e-01,    2.19525e-04,    1.76676e-01,    3.82606e-07,    7.96565e-02,    2.19000e-08,              3,              2,       Disabled
  06/25/2014 09:00:39.396,    1.92586e+00,    6.20099e-04,    2.18025e+04,    6.21814e+01,    3.92574e+02,    2.61581e-01,    1.96879e+00,    7.59070e-04,    4.01324e+02,    2.41900e-01,    1.40139e+02,    5.23070e-03,    3.30761e+01,    1.22470e-03,    3.84309e+01,    8.72721e-04,    9.02513e+00,    6.49804e-03,    8.97508e+00,    2.21836e-03,    1.19059e-01,    6.58179e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01898e+00,    6.20220e-05,    4.26926e-04,    1.63723e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08154e+01,    1.36319e-03,    7.24146e-02,    2.55237e-05,    2.84206e-01,    5.68316e-07,    7.06000e-02,    7.84563e-12,    1.03969e+01,    1.36319e-03,    7.27291e-02,    1.55572e-04,    2.68167e-01,    5.36243e-07,    7.24000e-02,    0.00000e+00,    9.83111e-01,    7.05755e-05,    1.50058e-04,    9.21166e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.07447e-01,    2.59395e-03,    1.90493e-01,    7.12069e-05,    1.76678e-01,    3.53297e-07,    7.96565e-02,    1.11259e-08,              3,              2,       Disabled
  06/25/2014 09:00:41.194,    1.92746e+00,    1.49595e-04,    2.16757e+04,    2.98333e+01,    3.93764e+02,    7.83909e-01,    1.97016e+00,    2.12988e-04,    4.02488e+02,    7.89004e-01,    1.40139e+02,    4.77947e-02,    3.30801e+01,    1.68220e-03,    3.84346e+01,    3.76118e-03,    9.02202e+00,    2.49203e-03,    8.97269e+00,    7.26839e-03,    1.19098e-01,    1.78794e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01890e+00,    9.20310e-05,    4.26923e-04,    1.07213e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08131e+01,    1.03047e-04,    7.24482e-02,    1.11377e-05,    2.84208e-01,    7.80614e-07,    7.06000e-02,    1.85515e-12,    1.03992e+01,    1.03047e-04,    7.22889e-02,    1.01173e-04,    2.68168e-01,    7.36559e-07,    7.24000e-02,    1.38778e-17,    9.83095e-01,    3.59160e-05,    1.50102e-04,    7.30713e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.03954e-01,    2.16971e-04,    1.91015e-01,    1.58290e-04,    1.76679e-01,    4.85273e-07,    7.96564e-02,    3.21656e-08,              3,              2,       Disabled
  06/25/2014 09:00:42.993,    1.92697e+00,    8.83614e-04,    2.15800e+04,    6.43883e+01,    3.95323e+02,    8.91387e-01,    1.96947e+00,    1.03271e-03,    4.04042e+02,    8.84458e-01,    1.40158e+02,    4.70646e-02,    3.30843e+01,    1.71342e-03,    3.84417e+01,    4.35798e-03,    9.02530e+00,    4.50652e-03,    8.96886e+00,    1.41284e-03,    1.19062e-01,    1.97115e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01899e+00,    1.16271e-05,    4.26977e-04,    1.19937e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08128e+01,    1.33725e-04,    7.24639e-02,    2.22119e-05,    2.84210e-01,    7.95095e-07,    7.06000e-02,    1.11797e-11,    1.03995e+01,    1.33725e-04,    7.20130e-02,    2.00037e-04,    2.68170e-01,    7.50223e-07,    7.24000e-02,    1.96262e-17,    9.83032e-01,    1.76670e-05,    1.50114e-04,    7.32397e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.03577e-01,    2.10831e-04,    1.91710e-01,    3.35547e-04,    1.76681e-01,    4.94275e-07,    7.96563e-02,    2.89469e-08,              3,              2,       Disabled
  06/25/2014 09:00:44.798,    1.92594e+00,    1.69532e-04,    2.15348e+04,    5.40076e+00,    3.98760e+02,    1.06557e+00,    1.96833e+00,    1.62399e-04,    4.07536e+02,    1.09127e+00,    1.40160e+02,    9.33932e-03,    3.30885e+01,    1.65972e-03,    3.84478e+01,    3.40715e-03,    9.02416e+00,    2.86860e-03,    8.97642e+00,    3.88162e-03,    1.19085e-01,    3.83556e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01894e+00,    1.19387e-04,    4.27051e-04,    3.47048e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08133e+01,    2.55370e-04,    7.24147e-02,    3.50252e-05,    2.84212e-01,    7.70169e-07,    7.06000e-02,    2.14612e-12,    1.03990e+01,    2.55370e-04,    7.18613e-02,    6.65847e-06,    2.68172e-01,    7.26704e-07,    7.24000e-02,    1.38778e-17,    9.83029e-01,    3.73690e-05,    1.50032e-04,    8.48343e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.04287e-01,    4.23621e-04,    1.93537e-01,    5.85857e-04,    1.76682e-01,    4.78780e-07,    7.96562e-02,    2.87958e-08,              3,              2,       Disabled
  06/25/2014 09:00:46.864,    1.92533e+00,    5.69319e-04,    2.15507e+04,    9.97210e+00,    4.00644e+02,    1.07218e-01,    1.96773e+00,    5.61804e-04,    4.09468e+02,    1.13752e-01,    1.40152e+02,    3.96066e-02,    3.30925e+01,    1.30732e-03,    3.84502e+01,    1.30430e-03,    9.02650e+00,    1.28860e-03,    8.97339e+00,    1.32865e-03,    1.19128e-01,    5.19133e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01898e+00,    8.21479e-05,    4.26908e-04,    1.26065e-09,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08154e+01,    1.78764e-03,    7.24048e-02,    8.75246e-06,    2.84214e-01,    6.06641e-07,    7.06000e-02,    7.21840e-12,    1.03969e+01,    1.78764e-03,    7.19363e-02,    6.62121e-05,    2.68174e-01,    5.72405e-07,    7.24000e-02,    0.00000e+00,    9.83004e-01,    3.88000e-05,    1.50159e-04,    4.99952e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.07070e-01,    7.75235e-04,    1.94370e-01,    7.64997e-05,    1.76683e-01,    3.77122e-07,    7.96562e-02,    1.91191e-09,              3,              2,       Disabled
  06/25/2014 09:00:48.907,    1.92573e+00,    9.96228e-05,    2.15615e+04,    7.61695e+01,    3.99905e+02,    9.49378e-01,    1.96817e+00,    5.14000e-05,    4.08718e+02,    1.00212e+00,    1.40150e+02,    6.20995e-02,    3.30967e+01,    1.50838e-03,    3.84548e+01,    3.61901e-04,    9.02198e+00,    1.62533e-03,    8.97369e+00,    1.51578e-03,    1.19163e-01,    3.32204e-05,    0.00000e+00,    0.00000e+00,   -1.59132e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09872e+00,    0.00000e+00,    1.01898e+00,    2.36203e-04,    4.26878e-04,    1.31644e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08163e+01,    3.97351e-04,    7.23807e-02,    4.81227e-05,    2.84215e-01,    6.99934e-07,    7.06000e-02,    1.22339e-12,    1.03960e+01,    3.97351e-04,    7.19427e-02,    2.06627e-04,    2.68176e-01,    6.60433e-07,    7.24000e-02,    1.38778e-17,    9.83028e-01,    1.61272e-04,    1.50033e-04,    1.41070e-09,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.07106e-01,    6.63741e-04,    1.94010e-01,    3.43764e-04,    1.76684e-01,    4.35118e-07,    7.96562e-02,    3.57613e-08,              3,              2,       Disabled
